Date,Display_Month,Merchant,Description,Amount_ILS,Type,Category,IsInsurance,Source
21.5.2025,יוני.25,לב השדה,,85.35,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
6.4.2025,אפר׳.25,ליאור עדיקה - סניף מודיעין,,85.9,הוצאה,חנויות פארם ובתי מרקחת,FALSE,CAL 8973
12.3.2026,אפר׳.26,סופר ספיר - מודיעין-צמרת,,85.9,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
3.4.2025,אפר׳.25,YANGO DELI - APPLE PAY,,86.6,הוצאה,"מזון, סופר ומכולת",FALSE,MAX 4398
26.6.2025,יולי.25,פנגו חשבונית חודשית,,86.73,הוצאה,חניה,FALSE,MAX 4398
1.5.2026,מאי.26,ליאור פרנקל,,87,הוצאה,מוזיקה וספרים,FALSE,MAX 4398
12.4.2025,מאי.25,סיטי מרקט  מודיעין,,87.2,הוצאה,"מזון, סופר ומכולת",FALSE,MAX 7495
10.6.2025,יולי.25,"מינימרקט קייזר בע""מ",,87.3,הוצאה,"מזון, סופר ומכולת",FALSE,MAX 7495
8.2.2026,פבר׳.26,סופר פארם מודיעין ישפרו סנטר 125,,87.9,הוצאה,חנויות פארם ובתי מרקחת,FALSE,CAL 8973
28.5.2025,יוני.25,בי דראגסטורס מודיעין,,88,הוצאה,חנויות פארם ובתי מרקחת,FALSE,CAL 8973
26.9.2025,אוק׳.25,פנגו חשבונית חודשית,,88.38,הוצאה,חניה,FALSE,MAX 4398
28.6.2025,יולי.25,YANGO DELI - APPLE PAY,,88.8,הוצאה,"מזון, סופר ומכולת",FALSE,MAX 4398
7.4.2025,אפר׳.25,בכר סנטר,,89,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
10.9.2025,אוק׳.25,צומת ספרים עזריאלי,,89,הוצאה,מוזיקה וספרים,FALSE,CAL 8973
25.12.2025,ינו׳.26,סופר פארם קניון מודיעין 153,,89.7,הוצאה,חנויות פארם ובתי מרקחת,FALSE,CAL 8973
30.5.2025,יוני.25,סופר פארם מודיעין ישפרו ס,,89.8,הוצאה,חנויות פארם ובתי מרקחת,FALSE,MAX 4398
30.11.2025,דצמ׳.25,תמנון מודיעין-גמא,,90,הוצאה,"בגדים, נעליים ואביזרים",FALSE,CAL 8973
3.12.2025,דצמ׳.25,"שווארמה כחלון בע""מ",,90,הוצאה,אוכלים בחוץ - עמית,FALSE,MAX 7495
11.4.2026,מאי.26,עמית,,90,הוצאה,"מזון, סופר ומכולת",FALSE,BIT
18.7.2025,אוג׳.25,רמי לוי ישפרו מודיעין,,91.7,הוצאה,"מזון, סופר ומכולת",FALSE,MAX 4398
3.12.2025,דצמ׳.25,BOX,,92,הוצאה,הוצאות עסק - שונות,FALSE,MAX 4398
3.5.2025,מאי.25,YANGO DELI - APPLE PAY,,92.28,הוצאה,"מזון, סופר ומכולת",FALSE,MAX 4398
31.3.2026,אפר׳.26,‫ריבית,,92.84,הוצאה,ריבית ועמלות,FALSE,Bank Yahav
22.11.2025,דצמ׳.25,ג'פניקה מודיעין-גמא,,93,הוצאה,אוכלים בחוץ,FALSE,CAL 8973
17.8.2025,ספט׳.25,לב השדה,,93.16,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
21.8.2025,ספט׳.25,פיצוחי מורנו,,94.5,הוצאה,"מזון, סופר ומכולת",FALSE,MAX 7495
26.3.2025,אפר׳.25,לב השדה,,94.77,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
25.2.2026,מרץ.26,קפה גן סיפור הרצליה,,95,הוצאה,אוכלים בחוץ,FALSE,CAL 8973
27.5.2025,יוני.25,ESIMO,,95.35,הוצאה,חופשות וטיולים,FALSE,CAL 8973
27.5.2025,יוני.25,ESIMO,,95.35,הוצאה,חופשות וטיולים,FALSE,CAL 8973
14.9.2025,אוק׳.25,סופר פארם מודיעין ישפרו סנטר 125,,95.8,הוצאה,חנויות פארם ובתי מרקחת,FALSE,CAL 8973
15.1.2026,פבר׳.26,"מינימרקט קייזר בע""מ",,96.03,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
15.12.2025,ינו׳.26,קואופ מודיעין קייזר,,96.31,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
29.5.2025,יוני.25,"יוניברס מודיעין, ישפרו סנ",,96.7,הוצאה,"מזון, סופר ומכולת",FALSE,MAX 4398
12.6.2025,יולי.25,WOLT,,96.71,הוצאה,"מזון, סופר ומכולת",FALSE,MAX 4398
9.1.2026,ינו׳.26,"מינימרקט קייזר בע""מ",,97.4,הוצאה,"מזון, סופר ומכולת",FALSE,MAX 4398
30.4.2025,מאי.25,פיצוחי מורנו,,98.1,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
21.7.2025,אוג׳.25,סופר פארם קניון מודיעין 153,,98.6,הוצאה,חנויות פארם ובתי מרקחת,FALSE,CAL 8973
30.11.2025,דצמ׳.25,סופר פארם מודיעין ישפרו סנטר 125,,98.6,הוצאה,חנויות פארם ובתי מרקחת,FALSE,CAL 8973
17.11.2025,דצמ׳.25,קואופ מודיעין קייזר,,99.38,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
11.9.2025,אוק׳.25,YANGO DELI - APPLE PAY,,99.4,הוצאה,"מזון, סופר ומכולת",FALSE,MAX 4398
18.6.2025,יולי.25,לב השדה,,99.59,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
7.7.2025,יולי.25,M&H גלילות,,99.9,הוצאה,"בגדים, נעליים ואביזרים",FALSE,MAX 7495
8.4.2025,אפר׳.25,ענת רזיאל,,100,הוצאה,קורסים והרצאות,FALSE,BIT
2.5.2025,מאי.25,דקל שימול ספר,,100,הוצאה,"מספרה, טיפוח ויופי",FALSE,MAX 4398
2.5.2025,מאי.25,דקל שימול ספר,,100,הוצאה,"מספרה, טיפוח ויופי",FALSE,Paybox
20.5.2025,יוני.25,דקל שימול ספר,,100,הוצאה,"מספרה, טיפוח ויופי",FALSE,MAX 4398
20.5.2025,יוני.25,דקל שימול ספר,,100,הוצאה,"מספרה, טיפוח ויופי",FALSE,Paybox
16.7.2025,אוג׳.25,דקל שימול ספר,,100,הוצאה,"מספרה, טיפוח ויופי",FALSE,MAX 4398
16.7.2025,אוג׳.25,דקל שימול ספר,,100,הוצאה,"מספרה, טיפוח ויופי",FALSE,Paybox
30.7.2025,אוג׳.25,דקל שימול ספר,,100,הוצאה,"מספרה, טיפוח ויופי",FALSE,MAX 4398
30.7.2025,אוג׳.25,דקל שימול ספר,,100,הוצאה,"מספרה, טיפוח ויופי",FALSE,Paybox
31.8.2025,ספט׳.25,דקל שימול ספר,,100,הוצאה,"מספרה, טיפוח ויופי",FALSE,MAX 4398
31.8.2025,ספט׳.25,דקל שימול ספר,,100,הוצאה,"מספרה, טיפוח ויופי",FALSE,Paybox
12.12.2025,ינו׳.26,לאומי לישראל,,100,הוצאה,משיכה מכספומט,FALSE,CAL 4015
21.12.2025,ינו׳.26,הפועלים,,100,הוצאה,משיכה מכספומט,FALSE,CAL 8973
22.12.2025,ינו׳.26,"צמיגי דרור שילת בע""מ-צמרת",,100,הוצאה,מוסך,FALSE,CAL 8973
22.12.2025,ינו׳.26,יהב,,100,הוצאה,משיכה מכספומט,FALSE,CAL 8973
5.2.2026,פבר׳.26,יהונתן ולץ,,100,הוצאה,"מספרה, טיפוח ויופי",FALSE,MAX 7495
5.3.2026,מרץ.26,יהונתן ולץ,,100,הוצאה,"מספרה, טיפוח ויופי",FALSE,MAX 7495
7.3.2026,מרץ.26,"ארגון זכויות הצליאק ע""ר",,100,הוצאה,תרומות,FALSE,CAL 4015
17.3.2026,אפר׳.26,יהונתן ולץ,,100,הוצאה,"מספרה, טיפוח ויופי",FALSE,MAX 7495
2.4.2026,אפר׳.26,יהונתן ולץ,,100,הוצאה,"מספרה, טיפוח ויופי",FALSE,BIT
10.4.2026,מאי.26,"פנגו חניוני טכנוסו הו""ק",,100,הוצאה,חניה,FALSE,MAX 4398
7.5.2026,מאי.26,יהונתן ולץ,,100,הוצאה,"מספרה, טיפוח ויופי",FALSE,MAX 7495
8.3.2026,מרץ.26,"מינימרקט קייזר בע""מ",,100.49,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
25.2.2026,מרץ.26,מ.תחבורה - פנגו מוביט,,100.5,הוצאה,תחבורה ציבורית,FALSE,MAX 4398
13.2.2026,מרץ.26,CANTONA,,100.7,הוצאה,אוכלים בחוץ - עידן,FALSE,MAX 4398
14.8.2025,ספט׳.25,ליאור עדיקה - סניף מודיעי,,101.5,הוצאה,חנויות פארם ובתי מרקחת,FALSE,MAX 4398
15.1.2026,פבר׳.26,לב השדה,,102.07,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
6.10.2025,אוק׳.25,פיצוחי מורנו,,102.9,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
12.3.2025,אפר׳.25,מיכליס,,103,הוצאה,אוכלים בחוץ,FALSE,CAL 8973
18.10.2025,נוב׳.25,מחבקים את משפחת גולן,,103.54,הוצאה,תרומות,FALSE,BIT
18.10.2025,נוב׳.25,HEADSTART.CO.IL,,103.54,הוצאה,תרומות,FALSE,MAX 4398
5.11.2025,נוב׳.25,פלורוז,,104,הוצאה,מתנות,FALSE,CAL 8973
26.2.2026,מרץ.26,"טר""מ מודיעין",,104,הוצאה,שירותי בריאות,FALSE,CAL 8973
13.9.2025,אוק׳.25,סופר פארם מודיעין ישפרו ס,,104.4,הוצאה,חנויות פארם ובתי מרקחת,FALSE,MAX 4398
21.5.2025,יוני.25,בית העסק באמצעות Grow,,105,הוצאה,תרומות,FALSE,BIT
21.5.2025,יוני.25,עמותת עלם,,105,הוצאה,תרומות,FALSE,MAX 4398
9.1.2026,ינו׳.26,ALIEXPRESS             LUXEMBOURG    LUX,,105.62,הוצאה,קניות לבית - שונות,FALSE,MAX 4398
25.1.2026,פבר׳.26,קואופ מודיעין קייזר,,106.34,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
19.6.2025,יולי.25,קנקון מודיעין/אשדוד,,107.01,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
15.2.2026,מרץ.26,כספונט,,107.9,הוצאה,משיכה מכספומט,FALSE,CAL 4015
10.4.2025,מאי.25,קנקון מודיעין/אשדוד,,108.5,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
24.9.2025,אוק׳.25,WOLT,,108.81,הוצאה,אוכלים בחוץ - עמית,FALSE,MAX 7495
14.11.2025,דצמ׳.25,לב השדה,,108.94,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
8.8.2025,אוג׳.25,סופר פארם גן שמואל 84,,109.5,הוצאה,חנויות פארם ובתי מרקחת,FALSE,MAX 7495
22.5.2025,יוני.25,בי דראגסטורס מודיעין,,109.6,הוצאה,חנויות פארם ובתי מרקחת,FALSE,CAL 8973
29.3.2025,אפר׳.25,בי דראגסטורס עזריאלי מודי,,110,הוצאה,חנויות פארם ובתי מרקחת,FALSE,MAX 4398
7.7.2025,יולי.25,מכבידנט מודיעין עילית,,110.3,הוצאה,רפואת שיניים,FALSE,CAL 8973
18.12.2025,ינו׳.26,מכבידנט בעמ,,110.3,הוצאה,רפואת שיניים,FALSE,BIT
18.12.2025,ינו׳.26,מכבידנט- פאיימי,,110.3,הוצאה,רפואת שיניים,FALSE,MAX 4398
11.4.2025,מאי.25,קואופ מודיעין קייזר,,110.87,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
26.12.2025,ינו׳.26,הפניקס ביטוח,,111,הוצאה,ביטוח רכב,TRUE,MAX 4398
26.2.2026,מרץ.26,לב השדה,,111.03,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
22.5.2025,יוני.25,WOLT,,111.65,הוצאה,אוכלים בחוץ - עמית,FALSE,MAX 7495
20.6.2025,יולי.25,עמית ❤️👨🏻,,112,הוצאה,לא מסווג,FALSE,BIT
26.3.2026,אפר׳.26,"רשת כוורת בצה""ל",,112.4,הוצאה,ציוד צבאי,FALSE,MAX 4398
12.11.2025,דצמ׳.25,יין בעיר סניף שילת-יציל,,113,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
22.1.2026,פבר׳.26,ויקטורי מודיעין,,114.2,הוצאה,"מזון, סופר ומכולת",FALSE,MAX 4398
13.3.2026,אפר׳.26,"מינימרקט קייזר בע""מ",,114.8,הוצאה,"מזון, סופר ומכולת",FALSE,MAX 4398
13.6.2025,יולי.25,פיצוחי מורנו,,115.8,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
16.4.2026,מאי.26,פיצוחי מורנו,,115.8,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
30.11.2025,דצמ׳.25,ישיר - בטוח חובה,,116.38,הוצאה,ביטוח רכב,TRUE,MAX 4398
21.9.2025,אוק׳.25,"טיב טעם רשתות בע""מ- מודיעין",,116.82,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
25.1.2026,פבר׳.26,הייר טופ,,117,הוצאה,בריאות וטיפוח - אחר,FALSE,CAL 8973
11.10.2025,נוב׳.25,סיטי מרקט מודיעין,,117.58,הוצאה,"מזון, סופר ומכולת",FALSE,MAX 4398
19.4.2026,מאי.26,"‫מי מודיעין בע""מ",,117.74,הוצאה,מים,FALSE,Bank Yahav
26.3.2025,אפר׳.25,הראל ביטוח חיים,,118.52,הוצאה,מטריה ביטוחית,TRUE,MAX 7495
15.1.2026,פבר׳.26,"קשטן דאלי בע""מ",,118.6,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
19.5.2025,יוני.25,"מ.ע רישוי רכב מודיעין בע""",,118.61,הוצאה,רישוי רכב,FALSE,MAX 4398
6.5.2026,מאי.26,"קשטן דאלי בע""מ",,118.95,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
26.8.2025,ספט׳.25,מ.תחבורה - פנגו מוביט,,119,הוצאה,תחבורה ציבורית,FALSE,MAX 4398
21.10.2025,נוב׳.25,מורשת פילאטיס,,119,הוצאה,כושר,FALSE,MAX 4398
27.4.2025,מאי.25,הראל ביטוח חיים,,119.1,הוצאה,מטריה ביטוחית,TRUE,MAX 7495
6.5.2025,מאי.25,ALIEXPRESS             LUXEMBOURG    LUX,,119.56,הוצאה,קניות לבית - שונות,FALSE,MAX 4398
7.8.2025,אוג׳.25,"מינימרקט קייזר בע""מ",,119.8,הוצאה,"מזון, סופר ומכולת",FALSE,MAX 4398
15.5.2025,יוני.25,המכבסה,,120,הוצאה,קניות לבית - שונות,FALSE,CAL 8973
26.6.2025,יולי.25,הראל ביטוח חיים,,120.03,הוצאה,מטריה ביטוחית,TRUE,MAX 7495
5.2.2026,פבר׳.26,"מינימרקט קייזר בע""מ",,120.2,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
26.5.2025,יוני.25,הראל ביטוח חיים,,120.38,הוצאה,מטריה ביטוחית,TRUE,MAX 7495
27.7.2025,אוג׳.25,הראל ביטוח חיים,,120.38,הוצאה,מטריה ביטוחית,TRUE,MAX 7495
26.8.2025,ספט׳.25,הראל ביטוח חיים,,120.85,הוצאה,מטריה ביטוחית,TRUE,MAX 7495
26.10.2025,נוב׳.25,הראל ביטוח חיים,,120.96,הוצאה,מטריה ביטוחית,TRUE,MAX 7495
25.12.2025,ינו׳.26,הראל ביטוח חיים,,120.96,הוצאה,מטריה ביטוחית,TRUE,MAX 7495
14.3.2026,אפר׳.26,סיטי מרקט מודיעין גולדה מ,,121.14,הוצאה,"מזון, סופר ומכולת",FALSE,MAX 4398
20.6.2025,יולי.25,אטליז בשר ועוד-צמרת,,121.32,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
26.11.2025,דצמ׳.25,הראל ביטוח חיים,,121.55,הוצאה,מטריה ביטוחית,TRUE,MAX 7495
25.9.2025,אוק׳.25,הראל ביטוח חיים,,121.66,הוצאה,מטריה ביטוחית,TRUE,MAX 7495
19.3.2025,אפר׳.25,"מינימרקט קייזר בע""מ",,124.07,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
1.8.2025,אוג׳.25,סיטי מרקט מודיעין,,124.56,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
21.12.2025,ינו׳.26,"מינימרקט קייזר בע""מ",,125.2,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
13.11.2025,דצמ׳.25,סיטי מרקט מודיעין גולדה מאיר 100,,125.88,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
20.3.2025,אפר׳.25,דרך ארץ הוראת קבע,,126.55,הוצאה,כבישי אגרה,FALSE,MAX 4398
20.10.2025,נוב׳.25,"‫מי מודיעין בע""מ",,126.65,הוצאה,מים,FALSE,Bank Yahav
20.10.2025,נוב׳.25,"מי מודיעין בע""מ",,126.65,הוצאה,מים,FALSE,Bank Yahav
5.9.2025,ספט׳.25,לב השדה,,128.64,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
27.3.2026,אפר׳.26,"סלטי משני (1997) בע""מ-צמר",,128.73,הוצאה,"מזון, סופר ומכולת",FALSE,MAX 7495
29.4.2026,מאי.26,סופר פארם קניון מודיעין 153,,128.8,הוצאה,חנויות פארם ובתי מרקחת,FALSE,CAL 8973
22.12.2025,ינו׳.26,USCUSTOMS ESTA APPL PM INDIANAPOLIS  USA,,128.92,הוצאה,חופשות וטיולים,FALSE,MAX 4398
16.4.2025,מאי.25,א.ב.י שטיפת רכב בע''מ,,129,הוצאה,רכב - שונות,FALSE,CAL 8973
29.4.2026,מאי.26,"מכבידנט בע""מ",,129.5,הוצאה,רפואת שיניים,FALSE,MAX 4398
20.1.2026,פבר׳.26,"מינימרקט קייזר בע""מ",,129.58,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
11.3.2026,אפר׳.26,לב השדה,,129.96,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
24.7.2025,אוג׳.25,א.ב.י שטיפת רכב בע''מ,,130,הוצאה,רכב - שונות,FALSE,CAL 8973
21.9.2025,אוק׳.25,פיצוחי מורנו,,130,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
11.3.2026,אפר׳.26,פיצוחי מורנו,,130.1,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
12.3.2025,אפר׳.25,פז אפליקצית-YELLOW,,130.28,הוצאה,דלק וטעינה,FALSE,MAX 4398
14.8.2025,ספט׳.25,"מי מודיעין בע""מ",,130.69,הוצאה,מים,FALSE,Bank Yahav
16.12.2025,ינו׳.26,"‫מי מודיעין בע""מ",,130.84,הוצאה,מים,FALSE,Bank Yahav
11.4.2025,מאי.25,ברשקה עזריאלי,,130.9,הוצאה,"בגדים, נעליים ואביזרים",FALSE,MAX 7495
26.2.2026,מרץ.26,קואופ מודיעין קייזר,,130.95,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
4.1.2026,ינו׳.26,"קשטן דאלי בע""מ",,131.3,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
20.4.2026,מאי.26,לב השדה,,132.05,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
2.11.2025,נוב׳.25,WOLT,,132.15,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
6.7.2025,יולי.25,פז אפליקצית-YELLOW,,132.24,הוצאה,דלק וטעינה,FALSE,MAX 4398
24.11.2025,דצמ׳.25,USCUSTOMS ESTA APPL PM INDIANAPOLIS  USA,,132.31,הוצאה,חופשות וטיולים,FALSE,MAX 4398
7.9.2025,ספט׳.25,סופר שוק יוחננוף,,132.6,הוצאה,"מזון, סופר ומכולת",FALSE,MAX 4398
26.2.2026,מרץ.26,הראל ביטוח חיים,,132.82,הוצאה,מטריה ביטוחית,TRUE,MAX 7495
7.1.2026,ינו׳.26,"מינימרקט קייזר בע""מ",,132.95,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
26.3.2026,אפר׳.26,הראל ביטוח חיים,,133.07,הוצאה,מטריה ביטוחית,TRUE,MAX 7495
10.1.2026,פבר׳.26,סיטי מרקט מודיעין,,133.2,הוצאה,"מזון, סופר ומכולת",FALSE,MAX 4398
26.1.2026,פבר׳.26,הראל ביטוח חיים,,133.2,הוצאה,מטריה ביטוחית,TRUE,MAX 7495
26.4.2026,מאי.26,הראל ביטוח חיים,,133.59,הוצאה,מטריה ביטוחית,TRUE,MAX 7495
15.3.2026,אפר׳.26,"מינימרקט קייזר בע""מ",,134.97,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
4.7.2025,יולי.25,לב השדה,,137.14,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
5.12.2025,דצמ׳.25,קואופ מודיעין קייזר,,137.82,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
31.10.2025,נוב׳.25,קנקון מודיעין/אשדוד,,138.16,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
21.1.2026,פבר׳.26,דרך ארץ הוראת קבע,,139.43,הוצאה,כבישי אגרה,FALSE,MAX 4398
1.1.2026,ינו׳.26,בי דראגסטורס מודיעין,,139.8,הוצאה,חנויות פארם ובתי מרקחת,FALSE,CAL 8973
25.11.2025,דצמ׳.25,מ.תחבורה - פנגו מוביט,,140,הוצאה,תחבורה ציבורית,FALSE,MAX 4398
21.12.2025,ינו׳.26,המקום של יפעת,,140,הוצאה,תכשיטים,FALSE,CAL 8973
20.1.2026,פבר׳.26,"דלתא ייעוץ והדרכות בע""מ",,140,הוצאה,כושר,FALSE,MAX 4398
25.1.2026,פבר׳.26,מ.תחבורה - פנגו מוביט,,140.5,הוצאה,תחבורה ציבורית,FALSE,MAX 4398
1.4.2025,אפר׳.25,גוטקס מותגים זארה מודיעין,,140.9,הוצאה,"בגדים, נעליים ואביזרים",FALSE,MAX 7495
4.11.2025,נוב׳.25,פז אפליקצית-YELLOW,,140.93,הוצאה,דלק וטעינה,FALSE,MAX 4398
17.7.2025,אוג׳.25,קואופ מודיעין קייזר,,142.1,הוצאה,"מזון, סופר ומכולת",FALSE,MAX 4398
14.4.2026,מאי.26,"מינימרקט קייזר בע""מ",,142.22,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
25.12.2025,ינו׳.26,הפניקס רכב חובה,,143,הוצאה,ביטוח רכב,TRUE,MAX 4398
22.2.2026,מרץ.26,IHERB IHERB.COM        IHERB.COM     NLD,,143.67,הוצאה,בריאות וטיפוח - אחר,FALSE,MAX 4398
13.11.2025,דצמ׳.25,סופר שוק יוחננוף,,144.2,הוצאה,"מזון, סופר ומכולת",FALSE,MAX 4398
20.3.2026,אפר׳.26,דרך ארץ הוראת קבע,,144.41,הוצאה,כבישי אגרה,FALSE,MAX 4398
25.7.2025,אוג׳.25,Temu.com,,144.75,הוצאה,קניות לבית - שונות,FALSE,CAL 8973
25.7.2025,אוג׳.25,Temu.com,,144.75,הוצאה,קניות לבית - שונות,FALSE,CAL 8973
8.10.2025,אוק׳.25,ג'וב האב-פאיימי,,145,הוצאה,יעוץ אנשי מקצוע - משפחה,FALSE,MAX 4398
26.2.2026,מרץ.26,סופר פארם קניון מודיעין 153,,145.4,הוצאה,חנויות פארם ובתי מרקחת,FALSE,CAL 8973
20.4.2026,מאי.26,קואופ מודיעין קייזר,,145.48,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
31.12.2025,ינו׳.26,‫ריבית,,145.79,הוצאה,ריבית ועמלות,FALSE,Bank Yahav
13.6.2025,יולי.25,"יוניברס מודיעין, ישפרו סנ",,146.8,הוצאה,"מזון, סופר ומכולת",FALSE,MAX 4398
28.11.2025,דצמ׳.25,"סופר פארם מ.דיין ראשל""צ 6",,148.5,הוצאה,חנויות פארם ובתי מרקחת,FALSE,MAX 7495
28.3.2025,אפר׳.25,איילון ביטוח חיים ובריאות,,148.58,הוצאה,ביטוח בריאות,TRUE,CAL 8973
16.3.2025,אפר׳.25,"ספייס מועדוני כושר בע""מ -",,149,הוצאה,כושר,FALSE,MAX 4398
15.5.2025,יוני.25,"ספייס מועדוני כושר בע""מ -",,149,הוצאה,כושר,FALSE,MAX 4398
27.6.2025,יולי.25,"ספייס מועדוני כושר בע""מ -",,149,הוצאה,כושר,FALSE,MAX 4398
15.7.2025,אוג׳.25,"ספייס מועדוני כושר בע""מ -",,149,הוצאה,כושר,FALSE,MAX 4398
28.4.2025,מאי.25,איילון ביטוח חיים ובריאות,,149.31,הוצאה,ביטוח בריאות,TRUE,CAL 8973
28.4.2025,מאי.25,הום סנטר גן שמואל,,149.8,הוצאה,קניות לבית - שונות,FALSE,CAL 8973
8.9.2025,ספט׳.25,בייסיק קידס,,149.9,הוצאה,"בגדים, נעליים ואביזרים",FALSE,CAL 8973
14.3.2025,אפר׳.25,הלה לוי ביו,,150,הוצאה,"מספרה, טיפוח ויופי",FALSE,MAX 4398
3.4.2025,אפר׳.25,הלה לוי ביו,,150,הוצאה,"מספרה, טיפוח ויופי",FALSE,Paybox
3.4.2025,אפר׳.25,הלה לוי ביו,,150,הוצאה,"מספרה, טיפוח ויופי",FALSE,MAX 4398
25.4.2025,מאי.25,הלה לוי ביו,,150,הוצאה,"מספרה, טיפוח ויופי",FALSE,Paybox
25.4.2025,מאי.25,הלה לוי ביו,,150,הוצאה,"מספרה, טיפוח ויופי",FALSE,MAX 4398
25.4.2025,מאי.25,עמית ❤️👨🏻,,150,הוצאה,לא מסווג,FALSE,BIT
22.5.2025,יוני.25,הלה לוי ביו,,150,הוצאה,"מספרה, טיפוח ויופי",FALSE,Paybox
22.5.2025,יוני.25,הלה לוי ביו,,150,הוצאה,"מספרה, טיפוח ויופי",FALSE,MAX 4398
12.6.2025,יולי.25,הלה לוי ביו,,150,הוצאה,"מספרה, טיפוח ויופי",FALSE,Paybox
12.6.2025,יולי.25,הלה לוי ביו,,150,הוצאה,"מספרה, טיפוח ויופי",FALSE,MAX 4398
4.7.2025,יולי.25,הלה לוי ביו,,150,הוצאה,"מספרה, טיפוח ויופי",FALSE,Paybox
4.7.2025,יולי.25,הלה לוי ביו,,150,הוצאה,"מספרה, טיפוח ויופי",FALSE,MAX 4398
25.7.2025,אוג׳.25,הלה לוי ביו,,150,הוצאה,"מספרה, טיפוח ויופי",FALSE,Paybox
25.7.2025,אוג׳.25,הלה לוי ביו,,150,הוצאה,"מספרה, טיפוח ויופי",FALSE,MAX 4398
8.8.2025,אוג׳.25,הלה לוי ביו,,150,הוצאה,"מספרה, טיפוח ויופי",FALSE,BIT
8.8.2025,אוג׳.25,הלה לוי ביו,,150,הוצאה,"מספרה, טיפוח ויופי",FALSE,MAX 4398
29.8.2025,ספט׳.25,הלה לוי ביו,,150,הוצאה,"מספרה, טיפוח ויופי",FALSE,BIT
29.8.2025,ספט׳.25,הלה לוי ביו,,150,הוצאה,"מספרה, טיפוח ויופי",FALSE,MAX 4398
10.10.2025,נוב׳.25,הלה לוי ביו,,150,הוצאה,"מספרה, טיפוח ויופי",FALSE,BIT
31.10.2025,נוב׳.25,הלה לוי ביו,,150,הוצאה,"מספרה, טיפוח ויופי",FALSE,BIT
3.11.2025,נוב׳.25,א. בן טוב רפואה בע?מ,,150,הוצאה,"שירותי בריאות, יעוץ וטיפול",FALSE,MAX 4398
21.11.2025,דצמ׳.25,הלה לוי ביו,,150,הוצאה,"מספרה, טיפוח ויופי",FALSE,MAX 4398
30.11.2025,דצמ׳.25,בייסיק קידס,,150,הוצאה,"בגדים, נעליים ואביזרים",FALSE,CAL 8973
11.12.2025,ינו׳.26,הלה לוי ביו,,150,הוצאה,"מספרה, טיפוח ויופי",FALSE,MAX 4398
22.12.2025,ינו׳.26,יהב,,150,הוצאה,משיכה מכספומט,FALSE,CAL 8973
